category,keyword,source,search_intent,trend_score,difficulty,duplicate_risk,created_at,reason,final_score,title,selected_at,topic_type,topic_type_label
trello,트렐로 알림 설정 안됨,perplexity_questions,problem_solving,100,medium,low,2026-05-13,알림 설정 오류로 기존 템플릿 사용과 다름,100,트렐로 알림 설정 안됨 원인과 해결 방법,2026-05-13 13:36:19,error_solution,오류 해결형
general_it,윈도우 업데이트 오류 코드 0x80070002,perplexity_questions,problem_solving,95,low,low,2026-05-13,"기존 글은 일반 작업관리자 접근 문제, 업데이트 오류 코드 미포함",95,윈도우 업데이트 오류 코드 0x80070002 문제를 줄이는 실무 처리 순서,2026-05-13 13:36:19,error_solution,오류 해결형
office365,오피스365 워드 협업 충돌 해결,perplexity_questions,problem_solving,95,low,low,2026-05-13,엑셀 피벗과 다른 워드 협업 충돌 관리,95,오피스365 워드 협업 충돌 해결 원인과 해결 방법,2026-05-13 13:36:19,error_solution,오류 해결형
blender,블렌더 파일 저장 시 용량 줄이는 방법,perplexity_questions,how_to,85,low,low,2026-05-13,기존 글에 없는 파일 최적화 실무 주제,85,블렌더 파일 저장 시 용량 줄이는 방법 초보자도 이해하기 쉬운 설정과 활용,2026-05-13 13:36:19,feature_explanation,기능 설명형
blender,블렌더 라이팅 세팅 초보자 가이드,perplexity_questions,informational,85,low,low,2026-05-13,"기존 강의는 일부 기술만 언급하고, 이 글은 라이팅 완전 입문 가이드",85,블렌더 라이팅 세팅 초보자 가이드 기능과 사용 방법 쉽게 설명,2026-05-13 13:36:19,feature_explanation,기능 설명형
office365,워드 활용방법,naver_suggest,how_to,85,medium,low,2026-05-13,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,워드 활용방법 기본 개념부터 적용 방법까지 정리,2026-05-13 13:36:19,feature_explanation,기능 설명형
python,파이썬 logging 로그 파일 관리,perplexity_questions,practical,90,low,low,2026-05-13,파일 읽기와 달리 구조화된 로깅 시스템,90,파이썬 logging 로그 파일 관리 업무에 적용하는 단계별 방법,2026-05-13 13:36:19,practical_usage,실무 활용형
blender,블렌더 렌더링 메모리 캐시 관리,perplexity_questions,practical,80,medium,low,2026-05-13,"강의는 베이크 개념만 설명하고, 이 글은 캐시 관리 전략에 초점",80,블렌더 렌더링 메모리 캐시 관리 작업 흐름에 맞춰 정리한 활용법,2026-05-13 13:36:19,practical_usage,실무 활용형
jira,지라 상태 변경 자동화,perplexity_questions,practical,80,medium,low,2026-05-13,"기존 글은 '업무흐름 개념'인데, 이는 '업무흐름 자동화 설정'",80,지라 상태 변경 자동화 반복 작업을 줄이는 실전 사용법,2026-05-13 13:36:19,practical_usage,실무 활용형
blender,블렌더 모디파이어 로컬 vs 오브젝트 좌표 차이,perplexity_questions,comparison,80,low,low,2026-05-13,"강의는 기술 설명만 하고, 이 글은 두 좌표 설정의 실제 효과 비교",80,블렌더 모디파이어 로컬 vs 오브젝트 좌표 차이 차이점과 선택 기준 정리,2026-05-13 13:36:19,comparison_analysis,비교/분석형
blender,블렌더 렌더 엔진 Cycles vs Eevee 선택 기준,perplexity_questions,comparison,80,low,low,2026-05-13,기존 글에 없는 렌더 엔진 비교 가이드,80,블렌더 렌더 엔진 Cycles vs Eevee 선택 기준 차이점과 선택 기준 정리,2026-05-13 13:36:19,comparison_analysis,비교/분석형
office365,오피스365 OneNote 동기화 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-13,엑셀 시트 관리와 다른 OneNote 동기화,95,오피스365 OneNote 동기화 안됨 자주 생기는 이유와 점검 순서,2026-05-13 13:50:12,error_solution,오류 해결형
office365,오피스365 공유 캘린더 동기화 오류,perplexity_questions,problem_solving,95,low,low,2026-05-13,엑셀 함수와 무관한 아웃룩 캘린더 관리,95,오피스365 공유 캘린더 동기화 오류 해결 전에 먼저 확인할 것,2026-05-13 13:50:12,error_solution,오류 해결형
office365,오피스365 엑셀 차트 업데이트 안됨,perplexity_questions,problem_solving,95,low,low,2026-05-13,부서 KPI 비교가 아닌 차트 갱신 오류 해결,95,오피스365 엑셀 차트 업데이트 안됨 자주 생기는 이유와 점검 순서,2026-05-13 13:50:12,error_solution,오류 해결형
office365,오피스365 문서 변환 PDF 오류,perplexity_questions,problem_solving,95,low,low,2026-05-13,엑셀 자동화와 다른 문서 변환 문제 해결,95,오피스365 문서 변환 PDF 오류 자주 생기는 이유와 점검 순서,2026-05-13 13:50:12,error_solution,오류 해결형
office365,excel 기본적으로 컴퓨터에 저장 비활성화,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,excel 기본적으로 컴퓨터에 저장 비활성화 기능과 사용 방법 쉽게 설명,2026-05-13 13:50:12,feature_explanation,기능 설명형
office365,powerpoint 다운로드 방법,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,powerpoint 다운로드 방법 초보자도 이해하기 쉬운 설정과 활용,2026-05-13 13:50:12,feature_explanation,기능 설명형
office365,powerpoint copilot 사용법,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,powerpoint copilot 사용법 기본 개념부터 적용 방법까지 정리,2026-05-13 13:50:12,feature_explanation,기능 설명형
office365,Microsoft 365 정리,naver_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,Microsoft 365 정리 반복 작업을 줄이는 실전 사용법,2026-05-13 13:50:12,practical_usage,실무 활용형
office365,Microsoft 365 활용,naver_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,Microsoft 365 활용 실무에서 바로 쓰는 방법,2026-05-13 13:50:12,practical_usage,실무 활용형
office365,엑셀 실무 책 추천,naver_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,엑셀 실무 책 추천 작업 흐름에 맞춰 정리한 활용법,2026-05-13 13:50:12,practical_usage,실무 활용형
office365,엑셀 활용 ai 비교,naver_suggest,comparison,80,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,80,엑셀 활용 ai 비교 차이를 이해하고 선택하는 방법,2026-05-13 13:50:12,comparison_analysis,비교/분석형
general_it,스마트폰 설정 차이,naver_suggest,comparison,75,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,75,스마트폰 설정 차이 차이를 이해하고 선택하는 방법,2026-05-13 13:50:12,comparison_analysis,비교/분석형
blender,블렌더 UV 맵핑 비틀림 현상 해결,perplexity_questions,problem_solving,95,low,low,2026-05-13,기존 글에 없는 UV 맵핑 트러블슈팅 주제,95,블렌더 UV 맵핑 비틀림 현상 해결 문제를 줄이는 실무 처리 순서,2026-05-13 14:49:15,error_solution,오류 해결형
python,파이썬 numpy 배열 연산 오류,perplexity_questions,problem_solving,95,low,low,2026-05-13,Set/리스트 기본과 달리 numpy 고급 연산,95,파이썬 numpy 배열 연산 오류 문제를 줄이는 실무 처리 순서,2026-05-13 14:49:15,error_solution,오류 해결형
python,python circular import 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,python circular import 해결 자주 생기는 이유와 점검 순서,2026-05-13 14:49:15,error_solution,오류 해결형
python,python memory error 해결,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,python memory error 해결 해결 전에 먼저 확인할 것,2026-05-13 14:49:15,error_solution,오류 해결형
office365,chatgpt for powerpoint 사용법,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,chatgpt for powerpoint 사용법 처음 시작할 때 알아두면 좋은 사용법,2026-05-13 14:49:15,feature_explanation,기능 설명형
office365,claude in powerpoint 사용법,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,claude in powerpoint 사용법 초보자도 이해하기 쉬운 설정과 활용,2026-05-13 14:49:15,feature_explanation,기능 설명형
office365,powerpoint 기본 글꼴 변경,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,powerpoint 기본 글꼴 변경 기능과 사용 방법 쉽게 설명,2026-05-13 14:49:15,feature_explanation,기능 설명형
office365,엑셀 활용 능력 상세 설명,google_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,엑셀 활용 능력 상세 설명 반복 작업을 줄이는 실전 사용법,2026-05-13 14:49:15,practical_usage,실무 활용형
office365,엑셀 활용 경영 과학 pdf,google_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,엑셀 활용 경영 과학 pdf 반복 작업을 줄이는 실전 사용법,2026-05-13 14:49:15,practical_usage,실무 활용형
office365,엑셀 자동화 서식 모음,google_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,엑셀 자동화 서식 모음 반복 작업을 줄이는 실전 사용법,2026-05-13 14:49:15,practical_usage,실무 활용형
general_it,스마트폰 설정 비교,naver_suggest,comparison,75,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,75,스마트폰 설정 비교 차이를 이해하고 선택하는 방법,2026-05-13 14:49:15,comparison_analysis,비교/분석형
office365,엑셀 비교표 만들기,naver_suggest,comparison,75,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,75,엑셀 비교표 만들기 비교할 때 먼저 봐야 할 핵심,2026-05-13 14:49:15,comparison_analysis,비교/분석형
office365,onedrive 동기화 보류중 해결방법,google_suggest,problem_solving,100,low,low,2026-05-15,문제 해결형 검색어라 방문 의도가 강합니다.,100,onedrive 동기화 보류중 해결방법 원인과 해결 방법,2026-05-15 01:28:11,error_solution,오류 해결형
canva,캔바 애니메이션 export 오류,perplexity_questions,problem_solving,95,low,low,2026-05-15,기존 질문 전략과 무관한 export 기술 문제,95,캔바 애니메이션 export 오류 원인과 해결 방법,2026-05-15 01:28:11,error_solution,오류 해결형
notion,notion pdf 내보내기 안됨,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,notion pdf 내보내기 안됨 해결 전에 먼저 확인할 것,2026-05-15 01:28:11,error_solution,오류 해결형
notion,notion calendar 오류,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,notion calendar 오류 해결 전에 먼저 확인할 것,2026-05-15 01:28:11,error_solution,오류 해결형
unreal,언리얼엔진 LOD 설정 자동화,perplexity_questions,how_to,95,medium,low,2026-05-15,LOD 최적화 목적으로 초보 렌더링과 구분,95,언리얼엔진 LOD 설정 자동화 초보자도 이해하기 쉬운 설정과 활용,2026-05-15 01:28:11,feature_explanation,기능 설명형
notion,노션 필터 자동화 설정,perplexity_questions,how_to,95,medium,low,2026-05-15,"기존 글은 카테고리 분류만 다루고, 시간 기반 자동 필터링은 미포함",95,노션 필터 자동화 설정 기본 개념부터 적용 방법까지 정리,2026-05-15 01:28:11,feature_explanation,기능 설명형
office365,outlook copilot 사용법,google_suggest,how_to,85,low,low,2026-05-12,사용 방법을 찾는 검색어라 단계별 설명 글로 만들기 좋습니다.,85,outlook copilot 사용법 기능과 사용 방법 쉽게 설명,2026-05-15 01:28:11,feature_explanation,기능 설명형
unreal,언리얼엔진 콘솔레 명령어 정리,perplexity_questions,practical,80,medium,low,2026-05-15,고급 디버깅 도구로 UI 기본 조작과 차이,80,언리얼엔진 콘솔레 명령어 정리 작업 흐름에 맞춰 정리한 활용법,2026-05-15 01:28:11,practical_usage,실무 활용형
notion,노션 수식 함수 실무 활용,perplexity_questions,practical,80,medium,low,2026-05-15,"기존 글은 엑셀 함수만 다루고, 노션 특화 함수 활용은 미포함",80,노션 수식 함수 실무 활용 업무에 적용하는 단계별 방법,2026-05-15 01:28:11,practical_usage,실무 활용형
office365,excel 단축키 정리,google_suggest,practical,80,medium,low,2026-05-12,실무 활용 의도가 강해 경험형 콘텐츠로 확장하기 좋습니다.,80,excel 단축키 정리 업무에 적용하는 단계별 방법,2026-05-15 01:28:11,practical_usage,실무 활용형
office365,엑셀 차이값찾기 방법,naver_suggest,comparison,75,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,75,엑셀 차이값찾기 방법 어떤 상황에서 무엇을 골라야 하는지 정리,2026-05-15 01:28:11,comparison_analysis,비교/분석형
office365,워드 비교본 만들기,google_suggest,comparison,75,medium,low,2026-05-12,비교 검색 의도가 있어 선택 기준을 설명하는 글로 적합합니다.,75,워드 비교본 만들기 차이점과 선택 기준 정리,2026-05-15 01:28:11,comparison_analysis,비교/분석형
notion,노션 문제가 발생 했습니다 다시 시도 중 입니다,google_suggest,problem_solving,95,low,low,2026-05-12,문제 해결형 검색어라 방문 의도가 강합니다.,95,노션 문제가 발생 했습니다 다시 시도 중 입니다 해결 전에 먼저 확인할 것,2026-05-18 00:32:07,error_solution,오류 해결형
